spotify_id,valence,danceability,energy,number_of_emotion_tags,valence_tags,arousal_tags,dominance_tags,tempo,key,mode,instrumentalness,liveness,speechiness,acousticness,loudness
5zGrlUCEJy4yMZ5xuqxrr0,0.424,0.519,0.6679999999999999,8.0,6.927333333333334,4.808666666666666,5.912,141.965,0.0,1.0,0.0,0.17,0.028,0.037,-5.843999999999999
2LnTydfDh8VOvJH7cSLqjS,0.222,0.154,0.118,1.0,7.61,5.12,6.450000000000001,66.938,0.0,1.0,4.22e-05,0.353,0.0345,0.8640000000000001,-16.656
6q0gHEC675E6UPkDZzW2bA,0.0568,0.34,0.34,10.0,6.630714285714286,4.258571428571428,6.006428571428572,126.319,9.0,1.0,0.0,0.103,0.0347,0.616,-10.162
5p0ietGkLNEqx1Z7ijkw5g,0.329,0.4920000000000001,0.593,3.0,7.804166666666668,5.138333333333334,6.198611111111111,144.134,0.0,1.0,0.0,0.257,0.0255,0.098,-5.975
2m5ItG3IIMsaGYJjZOvUoE,0.621,0.608,0.271,7.0,7.0825,3.9080172413793113,6.485431034482759,80.12899999999998,0.0,1.0,1.29e-06,0.152,0.0267,0.516,-10.557
5QnCtH7euld6R68UwcWrte,0.247,0.41,0.0418,6.0,7.2266666666666675,4.451527777777779,6.183472222222224,67.882,1.0,1.0,0.0137,0.117,0.035,0.977,-24.754
072YgF7J2clpY8DsWOpEri,0.488,0.607,0.188,5.0,5.593,4.883000000000001,5.275,135.898,7.0,1.0,1.74e-06,0.109,0.0326,0.894,-15.084
2c2QM7x721KtNva4g77PIT,0.867,0.738,0.835,4.0,7.5475,4.655,6.18375,111.609,8.0,1.0,0.0,0.0313,0.033,0.0509,-8.056000000000001
4vHp893kV7HksfB5FN1Nk5,0.344,0.519,0.517,2.0,7.805,5.24,6.1850000000000005,141.808,1.0,1.0,0.0,0.0928,0.0286,0.0537,-7.5310000000000015
637V2ymBt4Ljlbz4EmRys8,0.0708,0.499,0.308,23.0,5.291061946902654,3.713716814159292,5.009380530973452,75.91,7.0,0.0,0.000928,0.125,0.0264,0.754,-11.692
6lbme14HiDWYmGiw1I2Dv6,0.6659999999999999,0.405,0.901,7.0,7.621428571428572,5.017922077922078,6.093636363636364,174.041,11.0,0.0,0.0185,0.188,0.0315,0.426,-7.905
663Karu2rvKLdnY0eo1n3M,0.328,0.45,0.883,17.0,5.237483870967741,3.8916129032258073,4.8501290322580655,93.41,7.0,1.0,0.0,0.293,0.0524,0.00193,-4.093999999999999
4lnjHTyYWBrFGeRXDZaHCL,0.293,0.46,0.232,14.0,6.969850746268657,4.686492537313433,5.785149253731343,124.176,8.0,1.0,0.0,0.0934,0.0307,0.753,-14.729
4uxsv9PjV3Yeyn51RdWvGJ,0.218,0.216,0.267,3.0,7.750909090909091,5.097272727272728,6.16,82.098,8.0,1.0,2.7e-05,0.109,0.0351,0.8759999999999999,-13.561
471eQ7hcJ7JdGY1NzMmUeg,0.394,0.262,0.688,5.0,6.140253164556962,3.81253164556962,6.131139240506329,186.227,4.0,0.0,0.0,0.36,0.0443,0.472,-4.949
4iqXKJhwbOtOT5aHZr7Fxj,0.498,0.496,0.229,6.0,6.399565217391304,4.22,5.9739130434782615,149.17600000000004,9.0,1.0,0.0,0.155,0.0367,0.923,-13.467
4nKPgKXfFiPW7cNex5oDtt,0.429,0.339,0.379,7.0,7.436307692307692,4.605538461538462,6.262461538461538,74.142,0.0,1.0,3.56e-06,0.219,0.0528,0.653,-15.08
28Ct4qwkQXY2W5yyNCLuVI,0.325,0.568,0.52,5.0,7.591818181818182,5.051818181818181,6.26,142.308,1.0,1.0,0.0,0.113,0.0309,0.336,-5.612
7IX2e7pEShera9T1QIMvi7,0.5529999999999999,0.613,0.289,8.0,7.143529411764706,4.559411764705882,6.22450980392157,144.188,8.0,1.0,1.57e-06,0.0617,0.0305,0.743,-16.529
4JAi20NP5hkUpaKvwtX1nO,0.444,0.5529999999999999,0.6579999999999999,5.0,7.493943661971832,4.673802816901409,6.367746478873239,134.004,1.0,1.0,0.000244,0.0969,0.0273,0.121,-5.862
3p02ss31ywBaZcqh7Vq9sx,0.445,0.294,0.435,12.0,6.6618421052631565,4.33842105263158,5.985000000000001,105.391,7.0,1.0,0.00182,0.101,0.0309,0.907,-6.747000000000001
45xU99QgWETDFGhgivpYce,0.455,0.585,0.342,3.0,7.596363636363637,4.892727272727273,6.271515151515151,135.827,4.0,1.0,0.0,0.119,0.0347,0.868,-8.166
0eUfaEi18FD4WPPb44nL4B,0.334,0.599,0.408,9.0,5.848407407407407,3.5825555555555555,5.632037037037037,159.99200000000005,9.0,1.0,2.51e-05,0.111,0.0277,0.0906,-9.973
2LdtluFBgL8cuSo9nkvJ57,0.203,0.355,0.0629,10.0,6.470277777777779,4.355370370370371,5.338611111111111,124.422,1.0,1.0,0.0006309999999999,0.0975,0.0338,0.899,-19.544
4lhB7w6C5o1Oxqvl0nLxYD,0.176,0.585,0.345,22.0,4.418975409836066,3.703811475409837,4.801188524590163,124.013,4.0,0.0,0.0,0.131,0.0294,0.782,-8.257
3SWpH05o2ow3GZkhd6EsMZ,0.489,0.516,0.644,14.0,6.864576271186442,4.373305084745764,5.841101694915255,159.905,1.0,1.0,0.000439,0.0726,0.0305,0.42,-8.77
5bxQHscWvyaQbm37igKP4K,0.256,0.574,0.467,13.0,6.87,4.651219512195122,5.967317073170731,131.89,1.0,1.0,0.0,0.149,0.0381,0.738,-6.374
02D9uD9WQb834Lb54xCvDS,0.6459999999999999,0.606,0.648,7.0,7.136705882352941,5.050000000000001,6.158705882352941,59.041,0.0,1.0,0.0,0.639,0.0466,0.349,-7.802
7FMXSSzIRW8aJwUPfzXsa2,0.6990000000000001,0.431,0.485,7.0,7.125131578947368,4.670657894736841,6.373026315789474,177.329,0.0,1.0,0.27,0.157,0.0279,0.0326,-11.844
7cBikvmY2ZYM0eQlQGOwQu,0.464,0.601,0.412,10.0,6.953366336633665,4.537821782178217,6.055940594059405,204.064,5.0,1.0,0.00585,0.263,0.0361,0.147,-11.963
1kkbUvmqZiNmWCR9TLd4tO,0.484,0.607,0.403,10.0,7.436173913043478,4.599043478260869,6.22713043478261,79.08800000000002,7.0,1.0,0.0,0.233,0.0516,0.5870000000000001,-11.464
63EzbC00mdZurdZzRcO4w3,0.736,0.755,0.787,2.0,7.766,5.215999999999999,6.238,133.97899999999998,0.0,1.0,0.0,0.375,0.0314,0.0175,-5.7570000000000014
5SFsenqWlLzPW2YZgGhUhl,0.297,0.193,0.322,5.0,6.08125,3.99,5.185,61.508,2.0,1.0,1.53e-05,0.0807,0.0425,0.524,-11.011
1tKxrKBYIIykuLvipSWfgy,0.5579999999999999,0.6859999999999999,0.536,5.0,7.63287037037037,5.131203703703704,6.068518518518518,91.503,0.0,1.0,4.9700000000000015e-05,0.063,0.0274,0.161,-9.908
4aYRqKIdN8605wm4p3tGNa,0.294,0.37,0.273,21.0,6.218214285714285,4.046785714285714,5.694166666666667,64.686,4.0,0.0,3.2500000000000004e-05,0.114,0.0367,0.946,-8.705
58iWbT38cErI3onw6mRg3B,0.158,0.3229999999999999,0.382,2.0,5.911875,4.5065625,6.039687499999999,84.557,6.0,0.0,5.37e-06,0.154,0.0281,0.532,-9.817
58Znl2X9CgsghGUZrkEUr4,0.409,0.5429999999999999,0.284,4.0,7.46625,4.83,6.58625,125.558,5.0,1.0,0.0,0.101,0.051,0.6829999999999999,-13.205
53m3UkzcaQVbB2DENsrJiK,0.655,0.542,0.499,5.0,7.475270270270271,6.268918918918919,6.104729729729731,178.28099999999995,5.0,0.0,0.0005,0.0771,0.0671,0.407,-10.423
4wGKFjv7PUEZJsRk79wNKu,0.292,0.341,0.325,8.0,6.168181818181818,3.9845454545454544,5.424545454545455,93.265,4.0,1.0,0.0,0.3,0.038,0.765,-9.421
3fvDLsiTHPQNgzuMd3Mpb5,0.359,0.826,0.5579999999999999,10.0,6.8966666666666665,4.382272727272728,5.916666666666667,110.77,6.0,1.0,1.94e-05,0.0631,0.0322,0.403,-7.766
3F2YXxSOC9dPmxXdrh6mYl,0.184,0.353,0.207,9.0,6.767058823529411,4.400588235294118,6.188235294117647,144.539,0.0,0.0,0.0,0.0874,0.0306,0.6559999999999999,-14.718
0EX00YpFv3ivweoG7T3j2n,0.8,0.8059999999999999,0.552,6.0,7.261458333333334,4.816666666666667,6.198541666666667,94.04,1.0,1.0,0.000684,0.1,0.112,0.0269,-6.4110000000000005
2Gd007dAbihobxsTG9m7cZ,0.311,0.388,0.275,3.0,7.454,4.522,6.455777777777778,83.029,10.0,1.0,0.0,0.101,0.0294,0.932,-11.248
6j9PODoKp5s7Ox0rYXIp4t,0.645,0.682,0.633,13.0,7.093627450980391,4.685980392156863,6.147450980392157,93.495,9.0,1.0,0.0,0.0658,0.0233,0.0403,-5.767
6gnI2piu91wFfulI4E754h,0.421,0.348,0.2,6.0,7.560281690140845,4.511267605633803,6.646197183098591,169.821,5.0,0.0,0.0,0.124,0.0474,0.636,-13.727
3hYctzBStAGPRvahcZmJJF,0.328,0.608,0.531,9.0,7.277741935483871,4.565161290322581,6.136021505376343,110.092,0.0,1.0,7.17e-06,0.183,0.028,0.534,-9.549
2yQaw1JxH8OybLYAvU4mQP,0.741,0.6970000000000001,0.514,7.0,6.554545454545455,3.893863636363637,6.069318181818182,144.175,8.0,0.0,0.0,0.089,0.0384,0.279,-6.261
2VLcpwzuZVSZQUCQDQRM8n,0.591,0.62,0.591,3.0,6.280526315789475,5.374473684210527,5.396052631578947,148.06,1.0,1.0,0.0,0.138,0.0304,0.401,-7.085
2mj1Z5bqu0UfW4o4a7UxpW,0.359,0.555,0.5429999999999999,7.0,7.282537313432835,5.013731343283582,6.20402985074627,164.021,3.0,0.0,0.0,0.105,0.0272,0.428,-8.874
5VjlmjJ1peXIjcuecCdfx1,0.223,0.446,0.468,7.0,7.178135593220339,4.871864406779662,5.637796610169491,169.983,11.0,1.0,0.0,0.0963,0.0323,0.235,-9.844
2UruEi9ngZapmySLQLNaH5,0.319,0.513,0.879,10.0,6.298018867924528,4.726603773584905,5.33754716981132,143.063,2.0,1.0,0.0,0.254,0.0316,0.00159,-3.948
2SQkCUj5rYrFCRKnaTbYYr,0.727,0.777,0.456,7.0,7.436321839080461,4.510344827586207,6.282298850574712,111.981,1.0,1.0,3.2299999999999986e-05,0.0473,0.033,0.196,-12.736
54MXF9I8s3DuiQo3g0gZ5k,0.473,0.371,0.979,2.0,7.805,5.240000000000001,6.1850000000000005,196.058,1.0,1.0,3.67e-06,0.516,0.144,0.0002,-2.701
7ilc2TB1RZXbQJyFs5qCiC,0.464,0.595,0.306,15.0,6.636363636363637,3.678636363636364,6.001818181818182,133.63,7.0,1.0,0.000386,0.0733,0.0345,0.883,-14.404000000000002
6jx01n64gCghnHOXwTZMvC,0.338,0.45,0.33,7.0,7.355135135135135,5.013783783783784,6.325135135135135,137.972,1.0,1.0,5.770000000000001e-05,0.117,0.0328,0.805,-12.883
3xvcFlh6hHqxyiAFkqpsjZ,0.155,0.429,0.413,4.0,7.457727272727273,4.492727272727272,6.101363636363636,149.312,4.0,1.0,7.9e-06,0.288,0.032,0.669,-9.566
4OnZR9U5JRFGF1Yza9j579,0.423,0.635,0.7120000000000001,3.0,7.766557377049181,5.07704918032787,6.254426229508196,91.024,8.0,1.0,0.0,0.322,0.0283,0.0811,-4.998
3cjOGPcrFpBseML7Xll49c,0.516,0.433,0.434,5.0,7.460000000000001,5.198596491228071,6.282105263157895,106.335,2.0,1.0,0.0,0.17,0.0276,0.485,-10.189
4jdtLLyEL7wY0TlCdMKhxq,0.275,0.3,0.384,6.0,5.610775862068966,4.585689655172414,5.081724137931035,171.828,2.0,1.0,0.0,0.0799,0.0323,0.604,-10.742
74EIDs3yEsMR1gcUmFD4FB,0.211,0.4,0.505,11.0,7.537567567567567,4.778378378378379,6.221891891891893,185.123,8.0,1.0,0.0,0.067,0.0268,0.456,-7.143
5E2CoOxdJsOLeRoyfujlRn,0.339,0.516,0.25,6.0,5.494854368932039,3.1432038834951457,5.315048543689321,98.213,5.0,1.0,0.145,0.0973,0.0271,0.914,-17.421
1kDWRREI28eCvDpJvSRd9b,0.309,0.461,0.695,3.0,7.607428571428571,4.688857142857143,6.4551428571428575,179.609,2.0,1.0,1.04e-06,0.131,0.0293,0.195,-7.622999999999997
28mwuJqKOjRpqo14GuKSkj,0.153,0.384,0.436,5.0,7.279294117647059,5.160705882352941,5.771764705882354,107.312,5.0,0.0,5.36e-06,0.131,0.0282,0.754,-7.432
55Z0KHofKqhOMIOygAVXxm,0.48,0.519,0.481,3.0,7.388749999999999,4.9075,6.391249999999999,109.246,2.0,1.0,1.05e-05,0.121,0.0283,0.308,-9.796
1ddEJFVOCOjNqh19FTQAsX,0.325,0.5660000000000001,0.429,4.0,7.665454545454545,4.956363636363637,6.301363636363638,147.957,2.0,1.0,3.3799999999999995e-05,0.173,0.0286,0.457,-9.478
3hS5RCp5EE1wUiiE7f8dM1,0.148,0.363,0.435,17.0,7.092372881355932,4.44449152542373,6.1928813559322045,125.892,2.0,1.0,0.0,0.219,0.0307,0.399,-8.141
4PCRawItOrjbAqZnZTBsca,0.5379999999999999,0.326,0.23,7.0,6.8106403940886695,3.7202955665024633,6.508423645320197,174.795,0.0,1.0,6.27e-06,0.178,0.06,0.723,-14.018
0IR0twnckQoKMgbnPf5uw0,0.3720000000000001,0.716,0.34,7.0,6.809666666666668,4.318833333333333,6.168666666666666,126.921,7.0,0.0,2.730000000000001e-05,0.11,0.0282,0.488,-9.876
4M0m4FUdc4wD2guhUHogLF,0.757,0.619,0.6859999999999999,7.0,7.156666666666666,4.539583333333334,6.355833333333334,76.923,1.0,0.0,0.0,0.0996,0.0615,0.644,-9.014
37miw1ff4zH0LDuFrBvZ4i,0.217,0.597,0.46,2.0,6.500810810810811,4.661621621621621,5.827297297297298,144.001,3.0,1.0,0.0,0.127,0.0251,0.537,-6.941
6AEdWbrFREOUNmI1hMPbyc,0.39,0.546,0.352,7.0,7.40741935483871,4.902419354838711,6.262903225806451,69.199,7.0,1.0,0.0,0.355,0.032,0.404,-12.066
7enBcpQhj0zPppIMLUyMC7,0.239,0.371,0.537,3.0,6.573333333333333,5.19,5.816666666666667,126.272,2.0,1.0,2e-05,0.103,0.0343,0.022,-10.235
47nJdvSobIGBYdN7y2caLM,0.645,0.615,0.405,20.0,6.995862068965518,4.714137931034482,6.153965517241378,118.531,4.0,0.0,0.000129,0.348,0.0376,0.49,-12.386
0ZUjPkZKjzRi6bgIuJovfY,0.688,0.399,0.708,3.0,7.82046511627907,5.108372093023256,6.18139534883721,207.424,0.0,0.0,0.0,0.179,0.0387,0.118,-10.541
5XJzh2c0roCc6GDs8PrILx,0.271,0.527,0.584,6.0,6.835806451612903,4.296774193548386,6.185483870967742,114.941,10.0,1.0,0.000103,0.117,0.0314,0.0878,-7.965
3HLgjHYaEhKFvV4SSvI9Te,0.2,0.547,0.513,7.0,7.194576271186441,4.636949152542373,6.227118644067796,73.214,1.0,1.0,0.0,0.0866,0.0267,0.201,-7.006
7pD1NHvfB5W5L4bGBPBQtd,0.642,0.361,0.57,13.0,7.411404494382022,4.779831460674157,6.260393258426966,117.653,3.0,1.0,0.0,0.16,0.034,0.356,-9.065
0Q7sFMIqfp3eMtjF3w3S6F,0.0704,0.233,0.42,3.0,6.090000000000001,4.092631578947369,4.980526315789473,107.779,9.0,0.0,8.7e-05,0.0884,0.0286,0.264,-8.104
5VU6nvX3BqkqBmOJ2d9vhW,0.423,0.397,0.381,14.0,6.299599999999999,3.3856000000000006,5.914000000000001,148.649,3.0,1.0,0.0,0.0829,0.0294,0.835,-8.552999999999999
13WPj6r2DVNU3GoZtMc9eU,0.491,0.5820000000000001,0.368,3.0,7.222222222222222,4.29074074074074,6.424074074074075,111.809,6.0,0.0,0.000305,0.0776,0.0297,0.0122,-16.596
2rVxsVGLFssDfM5B9BUL0K,0.5579999999999999,0.575,0.405,2.0,7.7075,5.18,6.317500000000001,80.983,4.0,1.0,5.91e-05,0.645,0.0279,0.345,-13.345999999999998
7go4n83IV0OO5Ztd1DlDh2,0.109,0.286,0.322,9.0,4.890245901639346,3.996639344262295,4.951967213114755,124.96,5.0,1.0,0.000335,0.0994,0.0317,0.6509999999999999,-9.288
78W3OjLt8Ugxaar3h9mY2j,0.4320000000000001,0.674,0.501,4.0,7.595221238938053,4.602389380530973,6.299203539823008,133.974,7.0,1.0,0.0,0.0755,0.0394,0.0364,-9.454
0PHwCbA310LLIMcSDpQbgF,0.335,0.48,0.7170000000000001,14.0,6.790084033613447,5.64873949579832,5.65344537815126,109.756,0.0,1.0,0.000685,0.0814,0.23,0.0625,-6.662999999999999
3JsA2sWDNR9oQogGAzqqtH,0.231,0.551,0.324,8.0,6.900297397769517,3.765724907063197,6.387137546468402,90.957,0.0,1.0,0.0873,0.277,0.0314,0.8959999999999999,-10.962
5TgEJ62DOzBpGxZ7WRsrqb,0.259,0.531,0.363,2.0,5.415,4.98,5.875,121.412,10.0,1.0,0.0,0.112,0.0608,0.7490000000000001,-7.6720000000000015
25cUhiAod71TIQSNicOaW3,0.235,0.625,0.5760000000000001,5.0,7.332222222222222,5.973680555555555,6.120138888888889,179.063,11.0,0.0,4.07e-05,0.187,0.175,0.0543,-5.693
5pyVqlqThcxI7tPDjHIzPh,0.333,0.647,0.478,6.0,6.626153846153847,5.425961538461538,5.928653846153845,135.877,8.0,1.0,2.69e-05,0.156,0.0782,0.547,-8.837
62YAKv9ak7mxrNRdhe7Pe9,0.127,0.638,0.5579999999999999,7.0,7.188333333333333,6.264015151515153,5.91280303030303,126.905,7.0,0.0,0.0,0.126,0.0466,0.136,-6.87
4rwjuEJmy7XfPcDQZmSmpX,0.318,0.65,0.3229999999999999,18.0,6.654141414141414,4.311515151515151,6.0798989898989895,84.02,11.0,1.0,0.0768,0.0829,0.0258,0.7090000000000001,-10.954
5BmKRyAjCnvkko7Ms00YtA,0.868,0.705,0.451,8.0,6.451063829787235,4.25,6.105248226950355,77.998,9.0,0.0,0.0,0.276,0.0429,0.381,-8.221
6cR1U61DMpYbS2TtNTlSvo,0.695,0.755,0.381,8.0,7.118541666666666,5.274479166666667,6.138437499999999,73.108,8.0,0.0,5.13e-06,0.0974,0.0711,0.291,-6.6960000000000015
2kwS2pjv6m2MbAI5CIOWKi,0.486,0.685,0.597,5.0,7.25,5.9471428571428575,6.072857142857143,133.092,7.0,0.0,0.000221,0.203,0.206,0.0102,-6.7010000000000005
7kmfQ2QHwGqRCxVHDv5mzo,0.539,0.546,0.7809999999999999,16.0,7.050202020202023,5.663131313131313,6.031313131313132,95.032,11.0,0.0,1.51e-05,0.363,0.0506,0.22,-9.439
31U21fwH5izi4fVA2f1HKa,0.189,0.7809999999999999,0.18,12.0,6.8221428571428575,5.460714285714285,6.039285714285714,89.994,1.0,1.0,0.923,0.229,0.0719,0.0475,-9.52
617KSbx52ACbnQBxSsG26X,0.469,0.677,0.7490000000000001,3.0,6.933333333333334,5.096666666666667,5.903333333333333,107.042,4.0,1.0,0.0,0.347,0.0391,0.346,-5.405
6MmxDAqXSxFS9dLQs1l7DT,0.319,0.7020000000000001,0.53,6.0,7.337411764705882,5.208941176470588,6.038352941176471,112.036,3.0,1.0,0.0,0.241,0.0296,0.679,-4.384
3QQp605HhNi3W72eizNtxZ,0.285,0.638,0.407,9.0,6.430392156862746,5.194313725490197,5.957254901960784,109.38,0.0,1.0,0.212,0.126,0.0265,0.7609999999999999,-11.3
3N0F0Q3VNFkSFqTkhQ14kq,0.476,0.609,0.631,15.0,5.920985915492958,4.272112676056338,5.4364788732394365,143.938,11.0,1.0,4.01e-05,0.0671,0.0545,0.0622,-6.9570000000000025
6dW75XbJ1WAMljOXWjTK46,0.364,0.52,0.449,14.0,7.174695121951219,5.766951219512194,6.190609756097563,189.243,5.0,0.0,0.000687,0.191,0.0331,0.205,-8.957
6Q13UWFUuqXLXT7IUVkqM1,0.736,0.794,0.634,8.0,7.214366197183099,5.589295774647888,6.189436619718309,142.254,9.0,0.0,0.0,0.2,0.0381,0.245,-3.819
09kEUjIvixNShjfl3YoyWo,0.479,0.527,0.223,17.0,6.225982142857143,4.011160714285715,6.045982142857143,145.253,9.0,0.0,0.00416,0.125,0.145,0.616,-15.627
5dlfvkyZOuBCFP1KbzRHUx,0.124,0.468,0.149,10.0,6.894062499999999,4.34515625,6.4421875,97.965,5.0,0.0,0.000276,0.152,0.0363,0.464,-13.976
3VEZvzr84WVnoorZ4tlBSw,0.508,0.721,0.836,6.0,7.681382978723405,5.297872340425532,6.089255319148936,126.279,8.0,0.0,0.0,0.235,0.206,0.112,-3.972
6RYynPLHZLnpwjejfGWpQl,0.519,0.687,0.363,8.0,6.860481927710843,5.285783132530121,5.944578313253011,137.365,8.0,1.0,3.08e-06,0.305,0.0857,0.215,-10.144
6yK7QgE4H7dIzHa9EV4FKL,0.8190000000000001,0.87,0.366,11.0,7.068793103448276,5.697758620689656,6.0667241379310335,96.74,1.0,1.0,0.0139,0.071,0.0977,0.46,-18.998
5ctk3VJoHoURSiwkCJn2bf,0.241,0.379,0.608,4.0,7.06,5.085,6.130000000000001,81.822,0.0,0.0,0.000614,0.248,0.134,0.00311,-7.011
6amZm52SfS7d6oCEu9NDMl,0.924,0.7,0.569,7.0,6.663076923076924,5.5284615384615385,5.755384615384616,118.829,10.0,1.0,0.208,0.147,0.0298,0.00545,-13.991
78BdggICO42CexHs2v2sdW,0.319,0.769,0.329,7.0,6.9072527472527465,4.64912087912088,6.31043956043956,99.888,1.0,1.0,2.12e-05,0.1669999999999999,0.0499,0.258,-8.65
5J5uyhoBZxJwmjy2Zg6DgF,0.201,0.75,0.46,12.0,6.970413223140495,4.466776859504132,6.33206611570248,130.078,0.0,1.0,0.0,0.0996,0.0334,0.457,-7.932
50NZKlQPUvBKSglzn2fXaE,0.104,0.541,0.328,7.0,5.814437869822484,4.164733727810651,5.426153846153846,122.117,5.0,1.0,0.0,0.125,0.0289,0.767,-7.919
3RJclnBV8g9mvHPtSzPf7c,0.352,0.6940000000000001,0.7190000000000001,4.0,6.447499999999999,5.2525,5.9175,129.961,7.0,1.0,1.47e-05,0.0714,0.0484,0.00131,-4.538
2mX2iJ6rw3ja90OPzHrmHT,0.501,0.6629999999999999,0.487,14.0,6.679479768786127,5.239017341040462,5.787745664739885,142.211,10.0,0.0,0.0,0.418,0.359,0.0999,-10.106
3YA7i7hvNDDplDT79NWLUr,0.54,0.4320000000000001,0.867,3.0,6.326666666666667,4.12,6.04,79.995,9.0,1.0,0.0,0.247,0.0593,0.0532,-6.809
20dyFIpzzc649Aku3PfXwO,0.307,0.426,0.166,4.0,5.52,3.63,4.8075,108.566,0.0,1.0,5.350000000000001e-05,0.181,0.0317,0.768,-17.243
7swGurTfZlwx7mTOE8PpIc,0.481,0.478,0.551,4.0,6.609999999999999,4.9525,5.732499999999999,108.849,0.0,0.0,0.0154,0.288,0.0354,0.532,-7.079
3YKV8uXGgY8PzNm1CzPhqm,0.278,0.617,0.575,4.0,7.122535211267605,5.408450704225351,6.178028169014084,72.188,3.0,0.0,0.053,0.0542,0.0363,0.000238,-5.2120000000000015
2QXnHYY76rlDChiwfmoPg5,0.614,0.545,0.495,11.0,5.894772727272729,5.184431818181817,5.4703409090909085,176.916,6.0,0.0,1.01e-05,0.143,0.0369,0.667,-11.116
4nwgKaHg9TJahiSSmt3X1x,0.287,0.6679999999999999,0.727,8.0,7.190067114093959,5.660402684563758,5.829261744966443,96.006,2.0,1.0,0.0104,0.45,0.0414,0.0447,-5.678999999999999
27oFpFktCq9JIXjJQRuv7a,0.365,0.728,0.584,11.0,5.128181818181818,4.48,4.903636363636363,161.9,10.0,0.0,0.0,0.0658,0.176,0.0524,-7.255
3QwN6nANXiVnexlOMXQNp7,0.274,0.705,0.342,1.0,7.4,6.35,6.31,79.904,11.0,0.0,0.00185,0.148,0.037,0.409,-13.209
3c6afiysmB7OnxQzzSqRfD,0.708,0.6559999999999999,0.479,6.0,7.001250000000001,4.621250000000001,5.967499999999999,184.374,7.0,0.0,0.00272,0.168,0.0348,0.0665,-7.055
2cXfjsI8tvIVPelAstnA2C,0.35,0.459,0.24,3.0,6.956666666666666,5.538518518518519,5.744814814814815,133.85399999999998,7.0,1.0,0.00108,0.431,0.0317,0.892,-13.761
37rG6I6cbq7EdnOMyBxJjl,0.7,0.435,0.556,8.0,7.131363636363637,4.82530303030303,6.226515151515152,171.467,0.0,1.0,1.04e-05,0.5720000000000001,0.066,0.28,-10.01
6iWs0J0CnadMMbxLQtZrCG,0.123,0.7040000000000001,0.296,8.0,7.26181818181818,4.383636363636365,6.236969696969696,141.203,3.0,0.0,3.07e-06,0.124,0.0445,0.723,-9.76
1YwM86VfyDhJv5obDMMjp5,0.698,0.54,0.82,10.0,6.960895522388061,5.28507462686567,6.05865671641791,84.71600000000002,11.0,0.0,4.67e-06,0.5579999999999999,0.0725,0.0668,-6.215
7AFxCS5OHNvZgD2qceIc5Q,0.44,0.595,0.277,4.0,7.412363636363636,6.073272727272727,6.124727272727272,68.572,11.0,1.0,0.000171,0.304,0.0408,0.138,-19.08
6R9IbOTdjLU1za9B2tN5Jo,0.077,0.158,0.174,6.0,6.718495575221239,3.876371681415929,6.1858407079646005,179.26,2.0,1.0,3.03e-05,0.125,0.0308,0.732,-16.295
6dwMebV6lVtwFiecdb8aSD,0.88,0.677,0.238,7.0,7.341587301587301,5.513650793650794,6.258730158730159,82.926,2.0,0.0,0.111,0.092,0.0526,0.032,-11.172
0lN3CCQxTSg8hxFHKhuL0B,0.222,0.4370000000000001,0.186,4.0,7.354999999999999,5.9525,6.127,129.046,8.0,1.0,2.52e-05,0.102,0.0374,0.75,-14.494000000000002
6OiXHMVgq95x3GDIe7MMA0,0.5760000000000001,0.483,0.365,7.0,5.273962264150944,4.045094339622641,4.583773584905661,122.92,2.0,1.0,0.0076,0.0785,0.0963,0.118,-14.455
19asXa48FNoDzO8PaQm9MN,0.42,0.773,0.309,5.0,7.186608695652173,5.418347826086957,6.234869565217391,128.105,7.0,0.0,0.00014,0.111,0.0339,0.415,-8.5
0FvYbfE2siVMEoXM8j0p5u,0.197,0.545,0.401,4.0,7.194999999999999,4.5875,6.290000000000001,127.79,0.0,1.0,1.74e-06,0.107,0.0275,0.745,-5.606
6PtMY654POS9nizEBvrdPD,0.507,0.618,0.125,5.0,7.126,4.064,6.318,106.739,0.0,1.0,0.0,0.0976,0.0446,0.763,-16.878
5PaTu8aN7ozpFbEb0DwEbt,0.6609999999999999,0.841,0.412,5.0,7.602372881355932,5.9711864406779664,6.143728813559322,93.65,7.0,1.0,0.0,0.0908,0.0445,0.0919,-10.336
7qdGMtz3p9yzf984u4nFjw,0.7290000000000001,0.6709999999999999,0.805,4.0,6.256666666666667,3.661666666666666,5.958333333333333,190.196,2.0,1.0,2.34e-06,0.0193,0.29,0.0302,-7.121
5neFHiejZX5OmTD5ZtJexC,0.5539999999999999,0.468,0.617,4.0,6.1000000000000005,5.265,5.6075,96.878,2.0,1.0,0.726,0.1369999999999999,0.0404,0.42,-13.997
6H1Kjxu2NlJCMxg0Pay0Rd,0.636,0.758,0.287,6.0,7.354042553191489,5.4180851063829785,6.391702127659574,166.40099999999995,2.0,1.0,0.0417,0.0627,0.179,0.00445,-15.1
43hHjvaO9brl5t7ywedeyx,0.37,0.5870000000000001,0.648,1.0,7.4,6.35,6.31,119.888,0.0,1.0,0.0,0.962,0.089,0.0279,-6.954
1oZNh749l4OIJYgrnpENZG,0.0551,0.723,0.107,3.0,7.406666666666666,5.046666666666667,6.223333333333334,89.53,6.0,1.0,0.393,0.0882,0.0475,0.00316,-19.074
