spotify_id,artist,name,popularity,release_date,genre,explicit,duration_ms,featured_artists
1o1pQLvKMNqkeLYWGrlA4d,The Rolling Stones,Dancing With Mr. D,37,1973-08-31,classic rock,0,292360,[]
1o1pQLvKMNqkeLYWGrlA4d,The Rolling Stones,Dancing With Mr. D,37,1973-08-31,classic rock,0,292360,[]
5LRbiPpslXyuCuLOrcvQct,Aqua,Halloween,45,2000-01-01,halloween,0,229480,[]
6ZzLY9PvFo5jLJDvZ4jFJC,Rollins Band,Ghostrider,40,1994-03-25,soundtrack,0,345733,[]
1q4mBe3QIJIrXpwnpAbj95,The Cramps,Rockin' Bones,35,1981-01-01,psychobilly,0,168800,[]
5fFg6pNYG5EgXzuEmDSx91,Concrete Blonde,Bloodletting (The Vampire Song),45,1990-09-16,halloween,0,365351,[]
6kTvUEhB5XDqeXTirv1Hox,Fairport Convention,Tam Lin,38,1969-12-01,folk rock,0,433360,[]
0WkZQPNC0c7yrsMX1arVAd,Sheb Wooley,The Purple People Eater,57,1997-01-01,comedy,0,137960,[]
2nBCXzLuyPD6nYopKqYFwH,45 Grave,Evil,32,1983,deathrock,0,172827,[]
4QaaMLC3g0XjvyXRnblJjC,The Cramps,Voodoo Idol,26,1981-01-01,psychobilly,0,219103,[]
7mhy7IKPOSIHZmIDLTTSCq,They Might Be Giants,Where Your Eyes Don't Go,27,1988,alternative,0,186173,[]
23NUOYOJWsivBQm7M29fAF,The Black Crowes,I Ain't Hiding,48,2009-08-31,rock,0,356907,[]
44DREpvDIlWawL3b4BqOnI,Local H,Hands On The Bible,40,2002,rock,0,237160,[]
0lPFVwTWdwXXNa6dMNqm1N,Love And Rockets,Haunted When the Minutes Drag,41,1985,new wave,0,483920,['Love and Rockets']
16DzN7oEYy3d5NvUomglGr,The B-52's,Devil in My Car,33,1980,new wave,0,267573,[]
4YMykhXc5tirmHzQSZaKL8,David Bowie,Please Mr. Gravedigger,27,1967-06-01,rock,0,156733,[]
1Vm4cPqMS50k2zM70viOOl,Red Lorry Yellow Lorry,Hollow Eyes,36,1985,post-punk,0,219427,[]
5fSsNU5ipDSCH5tvU40dDB,Traveling Wilburys,The Devil's Been Busy,35,1990-10-29,rock,0,198320,[]
0QTUoI90fBFdKkd4h8fsOu,China Anne McClain,Calling All the Monsters,62,2011-10-11,halloween,0,206507,[]
4yaMIPhBkF1w6o9nnHiz0W,Wojciech Kilar,Vampire Hunters,35,1992-10-30,soundtrack,0,185667,[]
6tSo397IrsQZyHPiR5vbsB,T. Rex,Dandy In The Underworld,26,1977-03-11,glam rock,0,276067,[]
6bpCGfeHL1ieBEPJlZrS1A,The Damned,Grimly Fiendish,31,1985-07-01,punk,0,229600,[]
3JBatYR56CT1X5G5SHBKvI,Alice Cooper,Black Juju,27,1971,hard rock,0,551667,[]
2hmrTlC0t5Izl3V8ISdg8b,John Williams,The Spiders,44,2002-11-11,soundtrack,0,272867,[]
5YEkxfNMTHkfoYlh4d1Y7b,Creature Feature,The Greatest Show Unearthed,45,2007-10-30,industrial,0,243347,[]
55n2WpwjQnIM1lvmxkzllb,Danny Elfman,Introduction (Titles),49,1990-01-01,soundtrack,0,156933,[]
5fdp9rXfEixCGLM1Og4EN1,Erik Satie,Gnossienne No. 1,63,2013,piano,0,296480,['Alena Cherny']
07vxL3e17ylfQvAt7SDU1B,Oingo Boingo,Insanity,37,1994-05-13,alternative,0,478707,[]
1iJRCfV3qbbCrxzpAcqMvY,Exuma,Dambala,33,1970-01-01,folk,0,339067,[]
1yNz3A4ubmE5IEvpNFkjdc,Trooper,Raise A Little Hell,48,1978-01-01,classic rock,0,222427,[]
7eXBfpX2fEmnY4lH0rfIZ7,Creature Feature,A Gorey Demise,43,2007-10-30,halloween,0,177493,[]
4q0J9IdCJ7l8YjNNxp4UZL,Chuck Berry,Downbound Train,34,1957-05-01,rock,0,169173,[]
28ZZ5HjHpmmpfvrTVMGN6o,Frank Zappa,Goblin Girl,31,1981-09-23,rock,0,246600,[]
1qCKZwiZGDTTZ1FMszvNYs,Exuma,"Mama Loi, Papa Loi",26,1970-01-01,sad,0,274840,[]
0WtFmCcUzJwfz0xpwziODV,Dead Moon,Graveyard,33,1988-09-01,garage rock,0,152965,[]
2xWQjZXKIUjkTCnBLw23yL,The Stranglers,Everybody Loves You When You're Dead,31,1981,new wave,0,162920,[]
7LZPBHlgMPQszEAecHxjid,Sparks,Eaten By The Monster Of Love,35,1982-03-29,new wave,0,179267,[]
1fvUEiUz6QADwIIgRbiTd9,The Cars,Night Spots,31,1979,new wave,0,193867,[]
0ErVG3P2bJvIMiThIItcwj,The Builders and the Butchers,Black Dresses,39,2007,indie,0,209307,['The Builders and The Butchers']
21BWPGyG8zBaDcpqSY95j5,Split Enz,Dirty Creature,23,1982,new wave,0,242333,[]
1Khz3jzqOomoHt8JgREX0S,45 Grave,Riboflavin,32,1983,deathrock,0,173507,[]
3cqnn3G9J0ZDo5ZgCWAFij,Mick Smiley,Magic,36,1984-06-08,soundtrack,0,259800,[]
6oC3FvjrA53hWDluQewrn7,Tom Lehrer,I Hold Your Hand In Mine,22,1960-01-01,comedy,0,115120,[]
6vy6uoNFsgRmRALJbsjB8h,"Harry Connick, Jr.","Blue Light, Red Light (Someone's There)",33,1991-09-24,jazz,0,208760,[]
1j7q33fQyWZEDsG4Q1nIDr,Ludo,The Horror Of Our Love,42,2007-01-01,indie,0,268187,[]
0w2piYWj1F2bzUftzGJgK9,Kanye West,Paranoid,61,2008-11-24,hip-hop,0,277907,['Mr Hudson']
6mDpUEYNqfdDQ0OWfjLIhX,Jonas Brothers,Paranoid,52,2009-01-01,rock,0,218267,[]
1HgzFXodDkTxATcCu6ZxDq,Talking Heads,Animals,26,1979-08-03,new wave,0,210173,[]
2vQa5ELj0hYwrYZp8MVZn7,Wu-Tang Clan,Impossible,45,1997-06-03,hip-hop,1,268933,['Tekitha']
7f83B2iQ2kYYsMZTUJ1Ndl,Bob Dylan,When I Got Troubles,22,1966-06-23,folk,0,89000,[]
2vjgepbkQg5jH8ujrKEOin,OutKast,Da Art of Storytellin' (Pt. 2),45,1998-09-29,piano,1,172027,[]
5HAjss9faCAowGY8dM24r6,Pink Floyd,Is There Anybody Out There?,56,1979-11-30,progressive rock,0,161595,[]
3YB6eJ05SwjpL8G3zDeCpa,Julee Cruise,I Remember,32,1989-09-12,ambient,0,253093,[]
62NWNNurPM7bKIlclxDk98,John Williams,Meeting Tom Riddle,43,2002-11-11,soundtrack,0,218000,[]
5TZDbfUQD0ybxJEEDuva9S,Death in June,The Calling (Mk II),41,1985-10-12,post-punk,0,335800,['Death In June']
58rkNr95YUFEdgqEdfuPy8,Al Bowlly,"Midnight, The Stars and You",44,1998,,0,206333,[]
4M3mWlCLPjK07ZIDoERlCS,Sam Cooke,Home (When Shadows Fall),33,1964-03-01,soul,0,150800,[]
4sAyO9oPsG1bmjt6EF2jHT,John Carpenter,The Shape Stalks Again,23,1981-10-31,soundtrack,0,184560,[]
0ESdtt9cjGZUkUbaubSrv2,Pink Floyd,Goodbye Blue Sky,60,1979-11-30,,0,167240,[]
3KflFtXKKX61Ljf3TQqXln,Boards of Canada,Beware The Friendly Stranger,40,2002-02-19,ambient,0,37627,[]
1Ulh5rWbhhV3PltDadTBZC,Bruce Springsteen,State Trooper,46,1982-09-30,rock,0,191293,[]
3H37ijjdmKz0dQLgUGzpjx,The Weeknd,Initiation,53,2012-01-01,electronic,1,260693,[]
3yFRbFaSj8MeNuYaN21HIu,Bob Dylan,House of the Risin' Sun,44,1962-03-19,folk,0,318013,[]
6MuYpktGeHQXZHHko0Tmvl,Talk Talk,Myrrhman,29,1991,post-rock,0,332907,[]
5Vz713rkx4LombYggbk6Ph,The Pop Group,She Is Beyond Good and Evil,27,1979-04-20,post-punk,0,202533,[]
3hb9ZfsuhcN37mhqLdaZdc,Kate Bush,All The Love,33,1982,alternative,0,269693,[]
55Wm3y6wUy5xS1thd0Zial,Julee Cruise,Floating,43,1989-09-12,pop,0,294707,[]
4RD9ieX3yq8OLW5tlf1KLL,James Vincent McMorrow,Ghosts,52,2012-11-09,folk,0,224600,[]
4GWQYgA00ta6S6mI9YXXif,Atlanta Rhythm Section,Spooky,50,2007-05-15,classic rock,0,308027,[]
4TWn4YeBaTqDURrYLd6k0a,Brandi Carlile,Raise Hell,51,2012-06-01,singer-songwriter,0,248240,[]
2PCKWNZYcwyFKd4lVRWE8k,SKI MASK THE SLUMP GOD,LA LA,61,2018-11-30,hip-hop,1,147413,['Ski Mask The Slump God']
5ZPxedxzsiuJY8AQvYpXSd,Laurie Anderson,Big Science,30,1982,experimental,0,382653,[]
1bwyWLYH4K0CdmPRADr0xQ,Broadcast,Accidentals,37,1997-06-09,electronic,0,208000,[]
2GHxtccGrufkQXi3QpQk9z,Erutan,Come Little Children,60,2013-01-30,folk,0,175630,[]
0nuiqCD4flE6eJ3v0PDnVW,Porter Wagoner,The Rubber Room,19,1972-05-17,country,0,159853,[]
4th0mPYPuZUs564oCu5I1U,Mark Snow,Materia Primoris: The X-Files Theme (Main Title),44,1996,soundtrack,0,202067,[]
03f2e7WrN33uwicte4iZb7,Frank Churchill,Never Smile at a Crocodile,39,1997-01-01,soundtrack,0,104427,['Jack Lawrence']
08onVqQ8YicJ98Ycm1qoLf,Foreigner,Urgent,60,1981,classic rock,0,271200,[]
50IkF1rhH1fFEX9pu2PzvH,Prince,New Position,32,1986-03-31,pop,0,140440,[]
2oUIldv6V9EFtlZ8QGsDWu,Prince,Life Can Be so Nice,30,1986-03-31,pop,0,193733,[]
4hHXhCRSnOKd6nMGaivmD0,Cassidy,Hotel (feat. R. Kelly),54,2004-03-15,hip-hop,0,247040,['R. Kelly']
4rfwnBr2pkUu5sgjCTw8eE,Edwin Starr,Running Back And Forth,35,1970-01-01,soul,0,165067,[]
77UPPPUsW9xaoA9rFYaJuO,The Jesus and Mary Chain,Nine Million Rainy Days,33,1987-08-31,alternative,0,270785,[]
5kgwBCYQtJ3vS0RpCrI6jG,Cursive,The Casualty,37,2000-06-20,indie,0,210200,[]
1WMNEgUbRMGOf4GkPYu1wf,Eminem,No Apologies,47,2006-12-04,rap,1,258640,[]
0eF0hwXeVzUimc5YA5IT6J,The Spill Canvas,"Polygraph, Right Now!",39,2005-08-09,alternative,0,183960,[]
1FtJgaely2X7NKul8bDJ3W,Bob Dylan,I Don't Believe You (She Acts Like We Never Have Met),31,1964-08-08,folk,0,263267,[]
1FtJgaely2X7NKul8bDJ3W,Bob Dylan,I Don't Believe You (She Acts Like We Never Have Met),31,1964-08-08,folk,0,263267,[]
0cZDC7uxNK8lqQ3GgyvCnD,Avril Lavigne,Nobody's Home,62,2004,rock,0,212413,[]
0cZDC7uxNK8lqQ3GgyvCnD,Avril Lavigne,Nobody's Home,62,2004,pop,0,212413,[]
6sREV6MpLHTqcOmBK5mvYF,Chevelle,Face to the Floor,60,2011-12-06,alternative rock,0,218560,[]
0AyAhgf2sihNnGt1ymLhg2,Scott Walker,My Death,22,1967,baroque pop,0,297480,[]
40GFPBolcy0yucApV9uxq2,Bob Dylan,One of Us Must Know (Sooner or Later),43,1966-06-20,folk,0,292440,[]
40GFPBolcy0yucApV9uxq2,Bob Dylan,One of Us Must Know (Sooner or Later),43,1966-06-20,folk,0,292440,[]
5IAjwOBvzatJjOAb32JhNJ,The Proclaimers,Cap in Hand,38,1988,pop,0,204427,[]
7hOgnx2HOJ1KBdv0U0n1T3,Chevelle,Wonder What's Next,39,2002,hard rock,0,250000,[]
7hOgnx2HOJ1KBdv0U0n1T3,Chevelle,Wonder What's Next,39,2002,alternative rock,0,250000,[]
61mABCzJwROZntKPXqYb4n,Laura Nyro,Lonely Women,19,1968,jazz,0,210960,[]
4903HFfvLIQ8ujvQ0ARNGI,Fall Out Boy,Get Busy Living Or Get Busy Dying (Do Your Part To Save The Scene And Stop Going To Shows),49,2005-05-03,pop punk,0,207653,[]
6b8hjwuGl1H9o5ZbrHJcpJ,Cat Stevens,Hard Headed Woman,53,1970-11-23,rock,0,227200,['Yusuf / Cat Stevens']
4zYTZvtcww7OWKie7fxA9E,Blu Cantrell,Hit 'Em Up Style (Oops!),62,2001-01-18,hip-hop,0,250707,[]
6j1fiAG1NFBqPDRfJY19Yv,Bob Dylan,The Lonesome Death of Hattie Carroll,40,1964-01-13,acoustic,0,344631,[]
5yHaosDw2eCzribVBhoIIn,Stan Kenton,And Her Tears Flowed Like Wine,11,1952-01-01,jazz,0,185973,"['Stan Kenton & His Orchestra', ""Anita O'Day""]"
7BMO7O7ImjV8HNTH74Tshv,Eminem,Cleanin' Out My Closet,71,2002-05-26,rap,1,297840,[]
0fxGA5lxrdYNYoE7yJxTNZ,Linkin Park,My December,63,2000-10-24,rock,0,260560,[]
5nbNWAfT1S6V1vqj3snHxS,Bob Dylan,It Ain't Me Babe,53,1964-08-08,folk,0,214440,[]
3gvyksxkLbyKwi0WjCiPXE,Red Hot Chili Peppers,She's Only 18,54,2006-05-09,rock,0,205267,[]
5BrxQCdse2b424hlurCvGz,Red,Breathe Into Me,56,2006-06-06,rock,0,214373,[]
02UFwtmJ0ogLQWMx43Okuh,Lynyrd Skynyrd,Gimme Back My Bullets,52,1976,southern rock,0,209800,[]
0ZxWG91nxZcCsEUd6ykc6i,Steely Dan,King Of The World,41,1973-01-01,classic rock,0,300200,[]
5gRCeSo5sdTDHRm2zjpOEZ,Nico,Frozen Warnings,24,1968-11,folk,0,242427,[]
1dmTdjlZtYeYgBPyFRBdwd,Nina Simone,For All We Know,20,1959,jazz,0,239862,[]
73UlpUGNpK7qXbHf5OgTKA,Grant Lee Buffalo,Mockingbirds,43,1994-09-20,indie,0,280120,[]
17dZ56FmLmiTBaNJ7qWV7C,The Black Crowes,Cursed Diamond,34,1994-01-01,rock,0,356560,[]
0TXfAQ5ohVQPzt4Mrr5azG,Pink Turns Blue,Your Master is calling,43,1988-10-01,gothic rock,0,463507,[]
5JMVWtrPX8Dl6HAo4HxD6Q,Leon Russell,The Ballad Of Mad Dogs And Englishmen,25,1971,classic rock,0,243373,[]
5k1cUARvR0W99hJVCTkDLJ,Tom Waits,"Depot, Depot",32,1974-10-15,indie,0,226627,[]
1OYjATyA5kqLK3CfYfvg3y,GZA,Duel Of The Iron Mic,53,1995-01-01,hip-hop,1,246227,"['Masta Killa', 'Dreddy Kruger', 'Inspectah Deck', ""Ol' Dirty Bastard""]"
6ZxrUCaynLgKSUudACOTwj,Crossfade,Cold,68,2004-04-13,rock,0,194227,[]
7r7NIoBZynrYIKZnIS5Z1Q,Static-X,Cold,54,2001-05-22,industrial metal,0,218760,[]
40u9RFyKQfXwpPjFzK1bGO,Cold,Stupid Girl,54,2003,alternative rock,0,189853,[]
5LAKjqbB5uurPpxFEicd9S,Drake,Wu-Tang Forever,55,2013-01-01,hip hop,1,217680,[]
5Z5k7MQotAckv0S3ZA9dXa,Cold,No One,43,2000-01-01,alternative rock,0,197333,[]
2JG2OmmwZ5x2RkX0uR5w4k,Cold,Wasted Years,43,2003,alternative rock,0,247000,[]
6IFghoJ2LzD21R91chrdTa,Cold,Remedy,36,2003,alternative rock,0,177800,[]
5C5TS7hQesbPAcWjX8av8z,Cold,Suffocate,52,2003-05-13,rock,1,219907,[]
1J5vzSPGoVYZv1vAvTiTVi,Cold,Bleed,37,2000-01-01,rock,1,236907,[]
4vgqp0xt9Y22jMG177y4B4,Peter Gabriel,Intruder,28,1980-05-23,progressive rock,0,294573,[]
0VGuRxuaWea2HqXPX769sI,Cold,A Different Kind of Pain,44,2005-08-29,alternative rock,0,319000,[]
3Vxib4vvhfLPyphsln3of2,Cold,Gone Away (A Song For Starr),37,2003,post-grunge,0,194120,[]
3Vxib4vvhfLPyphsln3of2,Cold,Gone Away (A Song For Starr),37,2003,rock,0,194120,[]
3Vxib4vvhfLPyphsln3of2,Cold,Gone Away (A Song For Starr),37,2003,alternative,0,194120,[]
33GR3yYQcwhpkJteLKJA13,The Modern Lovers,Dance With Me,28,1976-09-01,indie,0,266933,[]
45XSmn7yPZMTIgo9kdErh9,Joni Mitchell,Cold Blue Steel and Sweet Fire,31,1972-11-01,folk,0,257400,[]
6eLOyOwKUJvjN0f9equFf8,Ben Cocks,So Cold (The Good Wife Trailer),64,2010-11-16,sad,0,226986,['Nikisha Reyes-Pile']
29JrIpE3OaE9YKwmXT7bFL,Arlo Guthrie,Chilling of the Evening,24,1967-08-28,folk,0,184960,[]
6ZuemKMNOkPsP6aWMgehYs,Los Panchos,Flor de Azalea,28,1948,,0,161200,[]
5CLOT9cCQSnXLnliHOV5lX,King Diamond,The Candle,36,1986,metal,0,400427,[]
7JSodBa2qo1Lh173sekM83,King Diamond,Haunted,28,1986,metal,0,233493,[]
2XHG1C3ksw9EAclBFDYZ2M,Burzum,Jesus' Tod,46,1996,black metal,0,519293,[]
1wPhx62DRpvULqckrdWlIt,Alice in Chains,What the Hell Have I,35,1990,grunge,0,237160,['Alice In Chains']
5QnM8r0kqFdM84k18aFE2V,Akon,Lonely,60,2004-01-01,hip-hop,1,235800,[]
42dbDZX9bsEGqMZWYmnR7J,John Mayer,Perfectly Lonely,58,2009-11-13,singer-songwriter,0,268093,[]
4L2K7JKseFCBoHMZEAszW0,Labrinth,Jealous,79,2014-11-21,british,0,287693,[]
1wkaoS4jTVXYMUWHKVFZTk,John Mayer,"Friends, Lovers or Nothing",50,2009-11-13,rock,0,359240,[]
6BSM7JqYn5wZxl1o3f7oxT,The Zombies,A Rose For Emily,42,1968-04-19,classic rock,0,139093,[]
58nPDufBVhMa2bT8G59CzS,Wilco,Via Chicago,39,1999-03-08,indie,0,333600,[]
1MnMLFF901psWuu3O6NVUe,Frightened Rabbit,Swim Until You Can't See Land,42,2010-03-01,indie rock,0,259279,[]
3zpbLR7jCbqE5KQYdO8QAm,Tom Waits,Lonely,38,1973-03-06,blues,0,192440,[]
5xLDmkobOw674TLTBBmnuN,Janet Jackson,I Get Lonely,58,1997-10-07,soul,0,317560,[]
5xLDmkobOw674TLTBBmnuN,Janet Jackson,I Get Lonely,58,1997-10-07,pop,0,317560,[]
66h8hB4In6t725WtAPL23J,Eminem,Talkin’ 2 Myself,59,2010-06-18,rap,1,300427,['Kobe Honeycutt']
36lV4io8Gc69fDinNaazAg,The Avett Brothers,The Weight of Lies,47,2007-05-15,folk,0,269680,[]
0HPqEqr2tG0VOHGtj8PM4t,The Avett Brothers,I Would Be Sad,44,2007-05-15,bluegrass,0,224507,[]
5FQ1ZPkIyYss4XhhDBvnC5,The Brian Jonestown Massacre,(David Bowie I Love You) Since I Was Six,46,2008-06-09,rock,0,203933,[]
5FQ1ZPkIyYss4XhhDBvnC5,The Brian Jonestown Massacre,(David Bowie I Love You) Since I Was Six,46,2008-06-09,shoegaze,0,203933,[]
4wb4m3HzBUSUGNkT8FvVLj,Modest Mouse,Edit the Sad Parts,42,1996-08-06,indie,0,426646,[]
1sbYF39RmX7liZ1NNM0GTV,2NE1,Lonely,57,2011,k-pop,0,209987,[]
4T7fVN4ZOFE3JoGyaxZL6O,Sugar Ray,Falls Apart,40,1998-12-23,alternative rock,0,255160,[]
2rBPpHo5abuVGgJJjDWKjG,Ween,What Deaner Was Talkin' About,40,1994,rock,0,119600,[]
0UQnWjRKEphlQtzeZ83lC2,The Flaming Lips,Are You a Hypnotist??,41,2002-05-13,electronica,0,283533,[]
0UQnWjRKEphlQtzeZ83lC2,The Flaming Lips,Are You a Hypnotist??,41,2002-05-13,indie,0,283533,[]
1Tn0b93GeEZ1wDDRpT6WhM,Keyshia Cole,Fallin' Out,44,2007-01-01,r&b,0,266960,[]
2kVSOg4uN0TNQ18L0NxUJ1,They Might Be Giants,Lucky Ball and Chain,36,1990-01-02,alternative,0,166667,[]
2kVSOg4uN0TNQ18L0NxUJ1,They Might Be Giants,Lucky Ball and Chain,36,1990-01-02,rock,0,166667,[]
6aLmYwLuSOA9WowYrwgfcK,Frank Sinatra,Drinking Again,53,1967-08,jazz,0,190347,[]
65oAtBPpdlrKtVCIioBsiT,Jason Isbell,Traveling Alone,47,2013-06-11,country,0,269693,[]
25XGDQQTKE4ctaF1oSdiWJ,Lucero,Sweet Little Thing,36,2002-09-24,indie,1,222000,[]
0dbZ2iUuKvsm3FupBw6M9N,Speaker Knockerz,Lonely,65,2014-09-02,,1,186613,[]
6mCvNd4NqII5Rq9QegkNjU,Nancy Sinatra,As Tears Go By,41,1966-03,pop,0,174237,[]
15EFDhVPZN6UCBv2FEuwie,Jill Scott,Whenever You're Around,38,2007-09-25,soul,0,245027,[]
5SKkOuJxufkWfkTFnwQvWO,Jagged Edge,What's It Like,39,2003-10-07,soul,0,262960,[]
3fovXVP8iZLrj2jLhPKsTE,The Smithereens,In A Lonely Place,36,1986,indie rock,0,251867,[]
6N0s8tBTo5WWmC98XKV4sB,Krizz Kaliko,Unstable,49,2012-05-15,hip-hop,1,236200,[]
6sSRhTPxBomvVYAyLpkLa1,Total,Sitting Home,38,1998-10-27,groove,0,254859,[]
43a4zqUZL1vHH93EKBFkLj,The Ink Spots,"We Three (My Echo, My Shadow, And Me)",47,1998-06-16,jazz,0,198467,[]
1N62wozuHCvczCkY4QidpP,The Fray,Over My Head (Cable Car),70,2005-09-13,alternative,0,236267,[]
4Rvhe8O90hFIExTJkdrRPM,Gipsy Kings,Hotel California (Spanish Mix),47,2000-09-05,folk,0,346760,[]
1101DfjFvPkPdIpUcmWvee,Sam Phillips,Where The Colors Don't Go,35,1991-01-01,indie,0,181107,[]
24LlWhWXorT9R81J2vaA9H,Lisa Fischer,How Can I Ease the Pain,44,1991-04-09,soul,0,319880,[]
2Byq9AiqDPnTGaEgnGt6Q4,Tom Waits,The Piano Has Been Drinking (Not Me) (An Evening With Pete King),37,1976-09-21,experimental,0,220053,[]
2UKdB4HdTa9xXuXQLrKmEU,Bright Eyes,If Winter Ends,35,1998-11-02,indie rock,0,205267,[]
2UKdB4HdTa9xXuXQLrKmEU,Bright Eyes,If Winter Ends,35,1998-11-02,indie,0,205267,[]
4SuPDwNadgf6fdw8v3FW5x,The Temptations,(Loneliness Made Me Realize) It's You That I Need,19,1967-07-17,motown,0,158733,[]
0EjkSXPIm1WfCjMrgEpZlH,Glenn Medeiros,Lonely Won't Leave Me Alone,39,1986-01-01,pop,0,266893,[]
7brc41T70B1IIwg2jCIX1Z,Eva Cassidy,Autumn Leaves,51,1997,folk,0,289560,[]
5fIrBv7PrI2MBcktQOcmpI,The Goo Goo Dolls,Sympathy,64,2002-04-08,alternative rock,0,178147,[]
1gKFRJUUZmfW098SM4Qk2L,Diddy,Senorita,41,1997,hip hop,1,247493,[]
6JR2utS6oY0U6OVDmIHiqV,R. Kelly,I Can't Sleep Baby (If I),39,1995-11-10,soul,0,330720,[]
3maplYZcXwQwPcfHHBayk1,Nazz,Hello It's Me,20,1968-07-01,,0,237107,[]
3xjTuTBaihydhSC7ByNoSb,U2,Stuck In A Moment You Can't Get Out Of,53,2000-01-01,pop,0,271800,[]
6lUXneXZ9jc3HSMHgd8oqh,Al Green,How Can You Mend a Broken Heart,65,1972,soul,0,383503,[]
6lUXneXZ9jc3HSMHgd8oqh,Al Green,How Can You Mend a Broken Heart,65,1972,soul,0,383503,[]
0gsl92EMIScPGV1AU35nuD,Celine Dion,All By Myself,67,1996-02-28,pop,0,312307,['Céline Dion']
29rx2LiCOpZ6PYFc8l4M3z,Yo La Tengo,Moby Octopad,42,1997-04-22,indie,0,348693,[]
4sRmzVSedvFkENbSJ342Ex,Chromatics,Cherry,62,2017-12-09,synthpop,0,271952,[]
20RsGWpjJmPe42tyRxReHv,Tom Waits,Eggs And Sausage (In A Cadillac With Susan Michelson),37,1975-10-21,jazz,0,258333,[]
0bwXeX5eiRII7WHVF8mRvj,Tom Waits,On A Foggy Night,28,1975-10-21,blues,0,227773,[]
2bd5OLLqIiE4BnU7Wi52K2,Dave Matthews Band,Granny,43,1994-09-27,rock,0,235840,[]
4aD0RFy4Y6i8eToTXdizZZ,Television,Mars,39,1992-10,rock,0,296373,[]
5SoHb7o13Ckd8VxwRaqKu9,Funkadelic,"Good Thoughts, Bad Thoughts",49,1974-07-10,funk,0,564067,[]
24M44x9vVlOlXipjJJcAY7,DJ Quik,Jus Lyke Compton,43,1992,rap,1,251373,[]
4CYS95ya2r73ndgQPMo7PW,Little Feat,Roll Um Easy,48,1973-01-01,rock,0,151880,[]
54X57PIhlFgOqfyNnGbq40,Tom Waits,Nighthawk Postcards (From Easy Street),27,1975-10-21,jazz,0,687667,[]
54X57PIhlFgOqfyNnGbq40,Tom Waits,Nighthawk Postcards (From Easy Street),27,1975-10-21,jazz,0,687667,[]
6zQ3sh6TdYDfVbd9oPgjXN,Shuggie Otis,Me And My Woman,37,1971,blues,0,260413,[]
2SXtIzmLn2a8WHDbxAt6Ai,Patty Griffin,Not Alone,34,1996-01-01,folk,0,272933,[]
4HqSgSQpZKKtlwElMdq9jr,Chris Isaak,I'm Not Waiting,30,1989-06-13,rock,0,196173,[]
15Edy9um1W2jrCb9MVaIBV,Mary Margaret O'Hara,Body's In Trouble,32,1988,pop,0,301600,[]
52T0AOiuNkR0m9akyEqCPb,Chet Baker,Deep In A Dream,39,1990-01-01,jazz,0,270800,[]
595aKBYKCtJtBxCYztEWZF,Nina Simone,It Don't Mean a Thing (If It Ain't Got That Swing),10,1962-07-10,jazz,0,150360,[]
7zaYJVsA2P2Xs7o9pql2zo,The Blue Nile,The Downtown Lights,46,1989-10-16,electronic,0,391093,[]
0e0fp5yIQSoeLHQWXm1VtK,Marianne Faithfull,Broken English,33,1979-11-02,rock,0,275493,[]
3RciEQxS7PxtLqMs7OwRsU,Smashing Pumpkins,Stand Inside Your Love,50,2000-02-29,alternative rock,0,254493,['The Smashing Pumpkins']
3RciEQxS7PxtLqMs7OwRsU,The Smashing Pumpkins,Stand Inside Your Love,50,2000-02-29,alternative rock,0,254493,[]
1t1PCraowOf7NKoGWBDyoJ,Jermaine Jackson,You Like Me Don't You,34,1991-01-01,soundtrack,0,300440,[]
7yD1uhq8xqCSdHLSkQ6sYL,Florence and The Machine,Drumming Song,47,2009,indie,0,223333,['Florence + The Machine']
5RoLLyMmaEG4WiVMlp7r59,Florence and The Machine,Rabbit Heart (Raise It Up),47,2009,indie,0,232147,['Florence + The Machine']
23trPalTVGb4H4CzyHrQ9W,DJ Quik,Born and Raised In Compton,45,1991,soundtrack,1,205560,[]
6NFyWDv5CjfwuzoCkw47Xf,Taylor Swift,Delicate,76,2017-11-10,pop,0,232253,[]
01o6YGrdvMrUAFmWgwoDCb,Tim Buckley,Sing a Song for You,43,1969,folk,0,161253,[]
2YZPXYgJZayVF1IYCdIZ0N,Blossom Dearie,Comment Allez Vous,35,1957-04-01,jazz,0,132627,[]
7FEFqom81vgPznZalT4gBR,Diana Ross,It's Your Move,42,1984-09-13,pop,0,212707,[]
2Rxn3enY4IvP25cNwne3Vv,John Denver,For You,44,1989-09-29,country,0,201293,[]
6Vr3tSZ4BLARIFWe1AzIHD,Diana Ross,Once In The Morning,33,1979-05-23,soul,0,294667,[]
3Rhxe6P1im82NFVkt9X2qZ,Diana Ross,I'm Gonna Make You Love Me,53,1968-11-08,soul,0,187333,"['Diana Ross & The Supremes', 'The Temptations']"
1SjqD5q2WvpjOFIklP7sxD,Diana Ross,You Are Everything,57,1973-10-26,pop,0,190440,['Marvin Gaye']
5YqpHuXpFjDVZ7tY1ClFll,Jose Gonzalez,Heartbeats,64,2006,acoustic,0,161680,['José González']
19yGmm9FjEZdZc5j98WDe4,Radiohead,Subterranean Homesick Alien,59,1997-05-28,alternative,0,267693,[]
69pwmeyvQMuHMtkCmpEWhQ,Radiohead,How To Disappear Completely,62,2000-10-01,alternative,0,356333,[]
